Date,Adj Close,Close,High,Low,Open,Volume
2021-08-11,699.4852294921875,747.4749755859375,759.4249877929688,745.5250244140625,757.4500122070312,12585786
2021-08-12,702.503173828125,750.7000122070312,753.7999877929688,744.6500244140625,748.5,8597674
2021-08-13,714.1069946289062,763.0999755859375,765.5,750.5,750.5999755859375,16658428
2021-08-16,716.165771484375,765.2999877929688,767.5,760.7249755859375,763.0750122070312,6252778
2021-08-17,708.7027587890625,757.3250122070312,762.0,752.6500244140625,758.5999755859375,8282666
2021-08-18,707.9307250976562,756.5,782.6749877929688,754.1749877929688,778.3499755859375,22985932
2021-08-20,708.7496337890625,757.375,759.9000244140625,743.0250244140625,743.0250244140625,13150406
2021-08-23,713.3583374023438,762.2999877929688,766.5750122070312,754.3250122070312,764.9249877929688,10843054
2021-08-24,729.3839721679688,779.4249877929688,782.25,763.7249755859375,765.0,18381314
2021-08-25,728.7054443359375,778.7000122070312,782.4000244140625,774.0,776.0499877929688,7727974
2021-08-26,727.4889526367188,777.4000244140625,785.5,771.7249755859375,775.0,11119002
2021-08-27,724.517822265625,774.2249755859375,779.3250122070312,772.625,776.0,6382138
2021-08-30,733.7822265625,784.125,785.0,775.7999877929688,777.7999877929688,9049166
2021-08-31,739.93505859375,790.7000122070312,791.6749877929688,781.0999755859375,781.75,12062576
2021-09-01,738.85888671875,789.5499877929688,799.0,787.25,787.5,12422558
2021-09-02,743.4910888671875,794.5,796.0,785.625,787.0499877929688,9618524
2021-09-03,737.4318237304688,788.0250244140625,799.0,784.1500244140625,793.0499877929688,10735334
2021-09-06,732.5889892578125,782.8499755859375,790.4749755859375,780.9749755859375,789.9749755859375,7876896
2021-09-07,734.25,784.625,791.0,777.5999755859375,781.25,7245496
2021-09-08,737.5955810546875,788.2000122070312,790.25,782.7999877929688,785.9749755859375,6724080
2021-09-09,733.9459838867188,784.2999877929688,789.7249755859375,780.5,787.0,8250948
2021-09-13,727.8399047851562,777.7750244140625,792.0,776.8250122070312,781.0,8959164
2021-09-14,724.5645141601562,774.2750244140625,782.25,773.2999877929688,780.0,9758506
2021-09-15,723.7457885742188,773.4000244140625,777.4000244140625,767.5,767.5,14822998
2021-09-16,729.8985595703125,779.9749755859375,782.1500244140625,768.1500244140625,768.875,10260550
2021-09-17,740.2860107421875,791.0750122070312,794.5,779.5999755859375,784.5,20498102
2021-09-20,729.8516845703125,779.9249877929688,790.8499755859375,779.0,782.0,8781610
2021-09-21,726.1553955078125,775.9749755859375,784.3250122070312,764.4749755859375,781.0,14774996
2021-09-22,717.6162109375,766.8499755859375,775.0750122070312,765.0,774.5,10582202
2021-09-23,734.6008911132812,785.0,786.0,771.0,771.0,13664304
2021-09-24,749.3633422851562,800.7750244140625,803.9749755859375,787.5,789.5,20806702
2021-09-27,760.3822631835938,812.5499877929688,817.75,804.0,807.8499755859375,16415462
2021-09-28,755.6798706054688,807.5250244140625,816.0,791.0,816.0,12773790
2021-09-29,745.7603759765625,796.9249877929688,803.2999877929688,792.5750122070312,798.5,16263036
2021-09-30,746.2750244140625,797.4749755859375,803.1749877929688,791.5499877929688,793.0,15975348
2021-10-01,740.5432739257812,791.3499755859375,794.5,782.625,791.5,11128596
2021-10-04,741.9703369140625,792.875,800.6749877929688,791.7999877929688,794.5,7051028
2021-10-05,746.509033203125,797.7249755859375,798.75,788.125,796.0,10257178
2021-10-06,755.6097412109375,807.4500122070312,813.4249877929688,793.5,798.0,18600830
2021-10-07,753.5509033203125,805.25,813.8499755859375,803.5,813.2999877929688,11265724
2021-10-08,749.8778686523438,801.3250122070312,811.0,800.0750122070312,806.0,7245562
2021-10-11,764.4530029296875,816.9000244140625,822.5,799.5,799.9500122070312,13080848
2021-10-12,762.48779296875,814.7999877929688,820.7750244140625,812.5,812.5,8176946
2021-10-13,767.0731811523438,819.7000122070312,824.0,815.0,818.5,6225644
2021-10-14,789.5322265625,843.7000122070312,845.0,819.0,819.0,14757288
2021-10-18,781.53125,835.1500244140625,862.5,833.5250244140625,852.5,28856456
2021-10-19,790.1405639648438,844.3499755859375,846.2249755859375,835.5,837.7249755859375,8987540
2021-10-20,783.1922607421875,836.9249877929688,849.375,832.2249755859375,844.5499877929688,10908568
2021-10-21,784.3386840820312,838.1500244140625,840.9749755859375,830.4249877929688,835.9000244140625,9738190
2021-10-22,786.4207763671875,840.375,854.0,835.375,840.0499877929688,12175554
2021-10-25,775.3081665039062,828.5,845.0,806.9000244140625,845.0,16426766
2021-10-26,773.3196411132812,826.375,836.9249877929688,823.1749877929688,825.0,12090656
2021-10-27,768.6640625,821.4000244140625,832.5250244140625,818.6500244140625,826.375,13249642
2021-10-28,745.6433715820312,796.7999877929688,825.0,793.5750122070312,825.0,17797750
2021-10-29,740.6134643554688,791.4249877929688,801.0,780.0,795.0,12406874
2021-11-01,751.1177978515625,802.6500244140625,805.5,791.7750244140625,792.5,8122320
2021-11-02,751.7962646484375,803.375,811.0,800.0250244140625,803.0,13237722
2021-11-03,739.95849609375,790.7249755859375,804.9500122070312,787.7750244140625,802.5499877929688,10207338
2021-11-04,745.8071899414062,796.9749755859375,798.9249877929688,795.0499877929688,797.5,1096808
2021-11-08,748.7549438476562,800.125,802.3499755859375,785.2249755859375,796.0499877929688,18943580
2021-11-09,735.6537475585938,786.125,797.2999877929688,784.5250244140625,797.2999877929688,12695476
2021-11-10,727.699462890625,777.625,784.5,775.0,784.0,13714126
2021-11-11,724.4476318359375,774.1500244140625,777.4500122070312,767.7999877929688,775.0250244140625,7999404
2021-11-12,726.6466064453125,776.5,779.5250244140625,772.5250244140625,775.0,14914092
2021-11-15,728.63525390625,778.625,785.9249877929688,777.2000122070312,781.0499877929688,9533594
2021-11-16,724.3071899414062,774.0,778.5999755859375,770.7999877929688,777.5,8245406
2021-11-17,716.2593383789062,765.4000244140625,772.0,764.25,768.4500122070312,7598878
2021-11-18,720.2832641601562,769.7000122070312,771.75,762.625,763.0250244140625,9152874
