stock,status,model,architecture,features,sequence_length,epochs_completed,MAE,RMSE,MAPE,R2,final_training_loss,final_validation_loss
infosys,trained,models\infosys_lstm_attention_model.keras,LSTM + Attention,"['Open', 'High', 'Low', 'Close', 'Volume']",60,14,137.05923327097452,165.39370401410878,11.0072955972883,0.2946419406330376,0.032761890441179276,0.02942141890525818
